,Date,AQI,Sample_Duration,Pollutant_Type
3824,2018-06-04,10,1 HOUR,42602
3825,2018-06-05,6,1 HOUR,42602
3826,2018-06-05,6,1 HOUR,42602
3827,2018-06-06,8,1 HOUR,42602
3828,2018-06-06,8,1 HOUR,42602
3829,2018-06-07,8,1 HOUR,42602
3830,2018-06-07,8,1 HOUR,42602
3831,2018-06-08,6,1 HOUR,42602
3832,2018-06-08,6,1 HOUR,42602
3833,2018-06-09,8,1 HOUR,42602
3834,2018-06-09,8,1 HOUR,42602
3835,2018-06-10,7,1 HOUR,42602
3836,2018-06-10,7,1 HOUR,42602
3837,2018-06-11,3,1 HOUR,42602
3838,2018-06-11,3,1 HOUR,42602
3839,2018-06-12,6,1 HOUR,42602
3840,2018-06-12,6,1 HOUR,42602
3841,2018-06-13,5,1 HOUR,42602
3842,2018-06-13,5,1 HOUR,42602
3843,2018-06-14,7,1 HOUR,42602
3844,2018-06-14,7,1 HOUR,42602
3845,2018-06-15,2,1 HOUR,42602
3846,2018-06-15,2,1 HOUR,42602
3847,2018-06-16,2,1 HOUR,42602
3848,2018-06-16,2,1 HOUR,42602
3849,2018-06-17,2,1 HOUR,42602
3850,2018-06-17,2,1 HOUR,42602
3851,2018-06-18,3,1 HOUR,42602
3852,2018-06-18,3,1 HOUR,42602
3853,2018-06-19,3,1 HOUR,42602
3854,2018-06-19,3,1 HOUR,42602
3855,2018-06-20,4,1 HOUR,42602
3856,2018-06-20,4,1 HOUR,42602
3857,2018-06-21,6,1 HOUR,42602
3858,2018-06-21,6,1 HOUR,42602
3859,2018-06-22,5,1 HOUR,42602
3860,2018-06-22,5,1 HOUR,42602
3861,2018-06-23,3,1 HOUR,42602
3862,2018-06-23,3,1 HOUR,42602
3863,2018-06-24,3,1 HOUR,42602
3864,2018-06-24,3,1 HOUR,42602
3865,2018-06-25,6,1 HOUR,42602
3866,2018-06-25,6,1 HOUR,42602
3867,2018-06-26,4,1 HOUR,42602
3868,2018-06-26,4,1 HOUR,42602
3869,2018-06-27,4,1 HOUR,42602
3870,2018-06-27,4,1 HOUR,42602
3871,2018-06-28,7,1 HOUR,42602
3872,2018-06-28,7,1 HOUR,42602
3873,2018-06-29,1,1 HOUR,42602
3874,2018-06-29,1,1 HOUR,42602
3875,2018-06-30,2,1 HOUR,42602
3876,2018-06-30,2,1 HOUR,42602
3877,2018-07-01,1,1 HOUR,42602
3878,2018-07-01,1,1 HOUR,42602
3879,2018-07-02,2,1 HOUR,42602
3880,2018-07-02,2,1 HOUR,42602
3881,2018-07-03,1,1 HOUR,42602
3882,2018-07-03,1,1 HOUR,42602
3883,2018-07-04,2,1 HOUR,42602
3884,2018-07-04,2,1 HOUR,42602
3885,2018-07-05,1,1 HOUR,42602
3886,2018-07-05,1,1 HOUR,42602
3887,2018-07-06,3,1 HOUR,42602
3888,2018-07-06,3,1 HOUR,42602
3889,2018-07-07,2,1 HOUR,42602
3890,2018-07-07,2,1 HOUR,42602
3891,2018-07-08,2,1 HOUR,42602
3892,2018-07-08,2,1 HOUR,42602
3893,2018-07-09,1,1 HOUR,42602
3894,2018-07-09,1,1 HOUR,42602
3895,2018-07-10,5,1 HOUR,42602
3896,2018-07-10,5,1 HOUR,42602
3897,2018-07-11,1,1 HOUR,42602
3898,2018-07-11,1,1 HOUR,42602
3899,2018-07-12,3,1 HOUR,42602
3900,2018-07-12,3,1 HOUR,42602
3901,2018-07-13,3,1 HOUR,42602
3902,2018-07-13,3,1 HOUR,42602
3903,2018-07-14,1,1 HOUR,42602
3904,2018-07-14,1,1 HOUR,42602
3905,2018-07-15,2,1 HOUR,42602
3906,2018-07-15,2,1 HOUR,42602
3907,2018-07-16,1,1 HOUR,42602
3908,2018-07-16,1,1 HOUR,42602
3909,2018-07-17,1,1 HOUR,42602
3910,2018-07-17,1,1 HOUR,42602
3911,2018-07-18,2,1 HOUR,42602
3912,2018-07-18,2,1 HOUR,42602
3913,2018-07-19,6,1 HOUR,42602
3914,2018-07-19,6,1 HOUR,42602
3915,2018-07-20,1,1 HOUR,42602
3916,2018-07-20,1,1 HOUR,42602
3917,2018-07-21,1,1 HOUR,42602
3918,2018-07-21,1,1 HOUR,42602
3919,2018-07-22,3,1 HOUR,42602
3920,2018-07-22,3,1 HOUR,42602
3921,2018-07-23,3,1 HOUR,42602
3922,2018-07-23,3,1 HOUR,42602
3923,2018-07-24,2,1 HOUR,42602
3924,2018-07-24,2,1 HOUR,42602
3925,2018-07-25,2,1 HOUR,42602
3926,2018-07-25,2,1 HOUR,42602
3927,2018-07-26,1,1 HOUR,42602
3928,2018-07-26,1,1 HOUR,42602
3929,2018-07-27,1,1 HOUR,42602
3930,2018-07-27,1,1 HOUR,42602
3931,2018-07-28,3,1 HOUR,42602
3932,2018-07-28,3,1 HOUR,42602
3933,2018-07-29,1,1 HOUR,42602
3934,2018-07-29,1,1 HOUR,42602
3935,2018-07-30,4,1 HOUR,42602
3936,2018-07-30,4,1 HOUR,42602
3937,2018-07-31,3,1 HOUR,42602
3938,2018-07-31,3,1 HOUR,42602
3939,2018-08-01,0,1 HOUR,42602
3940,2018-08-01,0,1 HOUR,42602
3941,2018-08-02,3,1 HOUR,42602
3942,2018-08-02,3,1 HOUR,42602
3943,2018-08-03,2,1 HOUR,42602
3944,2018-08-03,2,1 HOUR,42602
3945,2018-08-04,2,1 HOUR,42602
3946,2018-08-04,2,1 HOUR,42602
3947,2018-08-05,3,1 HOUR,42602
3948,2018-08-05,3,1 HOUR,42602
3949,2018-08-06,1,1 HOUR,42602
3950,2018-08-06,1,1 HOUR,42602
3951,2018-08-07,2,1 HOUR,42602
3952,2018-08-07,2,1 HOUR,42602
3953,2018-08-08,2,1 HOUR,42602
3954,2018-08-08,2,1 HOUR,42602
3955,2018-08-09,4,1 HOUR,42602
3956,2018-08-09,4,1 HOUR,42602
3957,2018-08-10,1,1 HOUR,42602
3958,2018-08-10,1,1 HOUR,42602
3959,2018-08-11,5,1 HOUR,42602
3960,2018-08-11,5,1 HOUR,42602
3961,2018-08-12,2,1 HOUR,42602
3962,2018-08-12,2,1 HOUR,42602
3963,2018-08-13,3,1 HOUR,42602
3964,2018-08-13,3,1 HOUR,42602
3965,2018-08-14,2,1 HOUR,42602
3966,2018-08-14,2,1 HOUR,42602
3967,2018-08-15,4,1 HOUR,42602
3968,2018-08-15,4,1 HOUR,42602
3969,2018-08-16,3,1 HOUR,42602
3970,2018-08-16,3,1 HOUR,42602
3971,2018-08-17,4,1 HOUR,42602
3972,2018-08-17,4,1 HOUR,42602
3973,2018-08-18,3,1 HOUR,42602
3974,2018-08-18,3,1 HOUR,42602
3975,2018-08-19,3,1 HOUR,42602
3976,2018-08-19,3,1 HOUR,42602
3977,2018-08-20,3,1 HOUR,42602
3978,2018-08-20,3,1 HOUR,42602
3979,2018-08-21,4,1 HOUR,42602
3980,2018-08-21,4,1 HOUR,42602
3981,2018-08-22,4,1 HOUR,42602
3982,2018-08-22,4,1 HOUR,42602
3983,2018-08-23,6,1 HOUR,42602
3984,2018-08-23,6,1 HOUR,42602
3985,2018-08-24,8,1 HOUR,42602
3986,2018-08-24,8,1 HOUR,42602
3987,2018-08-25,4,1 HOUR,42602
3988,2018-08-25,4,1 HOUR,42602
3989,2018-08-26,6,1 HOUR,42602
3990,2018-08-26,6,1 HOUR,42602
3991,2018-08-27,2,1 HOUR,42602
3992,2018-08-27,2,1 HOUR,42602
3993,2018-08-28,3,1 HOUR,42602
3994,2018-08-28,3,1 HOUR,42602
3995,2018-08-29,3,1 HOUR,42602
3996,2018-08-29,3,1 HOUR,42602
3997,2018-08-30,4,1 HOUR,42602
3998,2018-08-30,4,1 HOUR,42602
3999,2018-08-31,2,1 HOUR,42602
4000,2018-08-31,2,1 HOUR,42602
4001,2018-09-01,3,1 HOUR,42602
4002,2018-09-01,3,1 HOUR,42602
4003,2018-09-02,3,1 HOUR,42602
4004,2018-09-02,3,1 HOUR,42602
4005,2018-09-03,2,1 HOUR,42602
4006,2018-09-03,2,1 HOUR,42602
4007,2018-09-04,1,1 HOUR,42602
4008,2018-09-04,1,1 HOUR,42602
4009,2018-09-05,2,1 HOUR,42602
4010,2018-09-05,2,1 HOUR,42602
4011,2018-09-06,2,1 HOUR,42602
4012,2018-09-06,2,1 HOUR,42602
4013,2018-09-07,1,1 HOUR,42602
4014,2018-09-07,1,1 HOUR,42602
4015,2018-09-08,3,1 HOUR,42602
4016,2018-09-08,3,1 HOUR,42602
4017,2018-09-09,3,1 HOUR,42602
4018,2018-09-09,3,1 HOUR,42602
4019,2018-09-10,5,1 HOUR,42602
4020,2018-09-10,5,1 HOUR,42602
4021,2018-09-11,4,1 HOUR,42602
4022,2018-09-11,4,1 HOUR,42602
4023,2018-09-12,1,1 HOUR,42602
4024,2018-09-12,1,1 HOUR,42602
4025,2018-09-13,2,1 HOUR,42602
4026,2018-09-13,2,1 HOUR,42602
4027,2018-09-14,1,1 HOUR,42602
4028,2018-09-14,1,1 HOUR,42602
4029,2018-09-15,1,1 HOUR,42602
4030,2018-09-15,1,1 HOUR,42602
4031,2018-09-16,2,1 HOUR,42602
4032,2018-09-16,2,1 HOUR,42602
4033,2018-09-17,2,1 HOUR,42602
4034,2018-09-17,2,1 HOUR,42602
4035,2018-09-18,3,1 HOUR,42602
4036,2018-09-18,3,1 HOUR,42602
4037,2018-09-19,2,1 HOUR,42602
4038,2018-09-19,2,1 HOUR,42602
4039,2018-09-20,2,1 HOUR,42602
4040,2018-09-20,2,1 HOUR,42602
4041,2018-09-21,2,1 HOUR,42602
4042,2018-09-21,2,1 HOUR,42602
4043,2018-09-22,1,1 HOUR,42602
4044,2018-09-22,1,1 HOUR,42602
4045,2018-09-23,0,1 HOUR,42602
4046,2018-09-23,0,1 HOUR,42602
4047,2018-09-24,2,1 HOUR,42602
4048,2018-09-24,2,1 HOUR,42602
4049,2018-09-25,3,1 HOUR,42602
4050,2018-09-25,3,1 HOUR,42602
4051,2018-09-26,4,1 HOUR,42602
4052,2018-09-26,4,1 HOUR,42602
4053,2018-09-27,1,1 HOUR,42602
4054,2018-09-27,1,1 HOUR,42602
4055,2018-09-28,3,1 HOUR,42602
4056,2018-09-28,3,1 HOUR,42602
4057,2018-09-29,3,1 HOUR,42602
4058,2018-09-29,3,1 HOUR,42602
4059,2018-09-30,1,1 HOUR,42602
4060,2018-09-30,1,1 HOUR,42602
4061,2018-10-01,3,1 HOUR,42602
4062,2018-10-01,3,1 HOUR,42602
4063,2018-10-02,6,1 HOUR,42602
4064,2018-10-02,6,1 HOUR,42602
4065,2018-10-03,1,1 HOUR,42602
4066,2018-10-03,1,1 HOUR,42602
4067,2018-10-04,4,1 HOUR,42602
4068,2018-10-04,4,1 HOUR,42602
4069,2018-10-05,1,1 HOUR,42602
4070,2018-10-05,1,1 HOUR,42602
4071,2018-10-06,2,1 HOUR,42602
4072,2018-10-06,2,1 HOUR,42602
4073,2018-10-07,1,1 HOUR,42602
4074,2018-10-07,1,1 HOUR,42602
4075,2018-10-08,2,1 HOUR,42602
4076,2018-10-08,2,1 HOUR,42602
4077,2018-10-09,1,1 HOUR,42602
4078,2018-10-09,1,1 HOUR,42602
4079,2018-10-10,0,1 HOUR,42602
4080,2018-10-10,0,1 HOUR,42602
4081,2018-10-11,1,1 HOUR,42602
4082,2018-10-11,1,1 HOUR,42602
4083,2018-10-12,3,1 HOUR,42602
4084,2018-10-12,3,1 HOUR,42602
4085,2018-10-13,1,1 HOUR,42602
4086,2018-10-13,1,1 HOUR,42602
4087,2018-10-14,0,1 HOUR,42602
4088,2018-10-14,0,1 HOUR,42602
4089,2018-10-15,3,1 HOUR,42602
4090,2018-10-15,3,1 HOUR,42602
4091,2018-10-16,2,1 HOUR,42602
4092,2018-10-16,2,1 HOUR,42602
4093,2018-10-17,2,1 HOUR,42602
4094,2018-10-17,2,1 HOUR,42602
4095,2018-10-18,3,1 HOUR,42602
4096,2018-10-18,3,1 HOUR,42602
4097,2018-10-19,2,1 HOUR,42602
4098,2018-10-19,2,1 HOUR,42602
4099,2018-10-20,2,1 HOUR,42602
4100,2018-10-20,2,1 HOUR,42602
4101,2018-10-21,4,1 HOUR,42602
4102,2018-10-21,4,1 HOUR,42602
4103,2018-10-22,3,1 HOUR,42602
4104,2018-10-22,3,1 HOUR,42602
4105,2018-10-23,4,1 HOUR,42602
4106,2018-10-23,4,1 HOUR,42602
4107,2018-10-24,3,1 HOUR,42602
4108,2018-10-24,3,1 HOUR,42602
4109,2018-10-25,5,1 HOUR,42602
4110,2018-10-25,5,1 HOUR,42602
4111,2018-10-26,8,1 HOUR,42602
4112,2018-10-26,8,1 HOUR,42602
4113,2018-10-27,4,1 HOUR,42602
4114,2018-10-27,4,1 HOUR,42602
4115,2018-10-28,2,1 HOUR,42602
4116,2018-10-28,2,1 HOUR,42602
4117,2018-10-29,7,1 HOUR,42602
4118,2018-10-29,7,1 HOUR,42602
4119,2018-10-30,7,1 HOUR,42602
4120,2018-10-30,7,1 HOUR,42602
4121,2018-10-31,8,1 HOUR,42602
4122,2018-10-31,8,1 HOUR,42602
4123,2018-11-01,5,1 HOUR,42602
4124,2018-11-01,5,1 HOUR,42602
4125,2018-11-02,2,1 HOUR,42602
4126,2018-11-02,2,1 HOUR,42602
4127,2018-11-03,1,1 HOUR,42602
4128,2018-11-03,1,1 HOUR,42602
4129,2018-11-04,2,1 HOUR,42602
4130,2018-11-04,2,1 HOUR,42602
4131,2018-11-05,2,1 HOUR,42602
4132,2018-11-05,2,1 HOUR,42602
4133,2018-11-06,1,1 HOUR,42602
4134,2018-11-06,1,1 HOUR,42602
4135,2018-11-07,1,1 HOUR,42602
4136,2018-11-07,1,1 HOUR,42602
4137,2018-11-08,2,1 HOUR,42602
4138,2018-11-08,2,1 HOUR,42602
4139,2018-11-09,2,1 HOUR,42602
4140,2018-11-09,2,1 HOUR,42602
4141,2018-11-10,2,1 HOUR,42602
4142,2018-11-10,2,1 HOUR,42602
4143,2018-11-11,1,1 HOUR,42602
4144,2018-11-11,1,1 HOUR,42602
4145,2018-11-12,3,1 HOUR,42602
4146,2018-11-12,3,1 HOUR,42602
4147,2018-11-13,8,1 HOUR,42602
4148,2018-11-13,8,1 HOUR,42602
4149,2018-11-14,4,1 HOUR,42602
4150,2018-11-14,4,1 HOUR,42602
4151,2018-11-15,5,1 HOUR,42602
4152,2018-11-15,5,1 HOUR,42602
4153,2018-11-16,3,1 HOUR,42602
4154,2018-11-16,3,1 HOUR,42602
4155,2018-11-17,2,1 HOUR,42602
4156,2018-11-17,2,1 HOUR,42602
4157,2018-11-18,3,1 HOUR,42602
4158,2018-11-18,3,1 HOUR,42602
4159,2018-11-19,4,1 HOUR,42602
4160,2018-11-19,4,1 HOUR,42602
4161,2018-11-20,5,1 HOUR,42602
4162,2018-11-20,5,1 HOUR,42602
4163,2018-11-21,11,1 HOUR,42602
4164,2018-11-21,11,1 HOUR,42602
4165,2018-11-22,3,1 HOUR,42602
4166,2018-11-22,3,1 HOUR,42602
4167,2018-11-23,8,1 HOUR,42602
4168,2018-11-23,8,1 HOUR,42602
4169,2018-11-24,2,1 HOUR,42602
4170,2018-11-24,2,1 HOUR,42602
4171,2018-11-25,1,1 HOUR,42602
4172,2018-11-25,1,1 HOUR,42602
4173,2018-11-26,2,1 HOUR,42602
4174,2018-11-26,2,1 HOUR,42602
4175,2018-11-27,4,1 HOUR,42602
4176,2018-11-27,4,1 HOUR,42602
4177,2018-11-28,6,1 HOUR,42602
4178,2018-11-28,6,1 HOUR,42602
4179,2018-11-29,4,1 HOUR,42602
4180,2018-11-29,4,1 HOUR,42602
4181,2018-11-30,4,1 HOUR,42602
4182,2018-11-30,4,1 HOUR,42602
4183,2018-12-01,1,1 HOUR,42602
4184,2018-12-01,1,1 HOUR,42602
4185,2018-12-02,2,1 HOUR,42602
4186,2018-12-02,2,1 HOUR,42602
4187,2018-12-03,7,1 HOUR,42602
4188,2018-12-03,7,1 HOUR,42602
4189,2018-12-04,7,1 HOUR,42602
4190,2018-12-04,7,1 HOUR,42602
4191,2018-12-05,4,1 HOUR,42602
4192,2018-12-05,4,1 HOUR,42602
4193,2018-12-06,2,1 HOUR,42602
4194,2018-12-06,2,1 HOUR,42602
4195,2018-12-07,5,1 HOUR,42602
4196,2018-12-07,5,1 HOUR,42602
4197,2018-12-08,6,1 HOUR,42602
4198,2018-12-08,6,1 HOUR,42602
4199,2018-12-09,8,1 HOUR,42602
4200,2018-12-09,8,1 HOUR,42602
4201,2018-12-10,9,1 HOUR,42602
4202,2018-12-10,9,1 HOUR,42602
4203,2018-12-11,6,1 HOUR,42602
4204,2018-12-11,6,1 HOUR,42602
4205,2018-12-12,4,1 HOUR,42602
4206,2018-12-12,4,1 HOUR,42602
4207,2018-12-13,4,1 HOUR,42602
4208,2018-12-13,4,1 HOUR,42602
4209,2018-12-14,3,1 HOUR,42602
4210,2018-12-14,3,1 HOUR,42602
4211,2018-12-15,3,1 HOUR,42602
4212,2018-12-15,3,1 HOUR,42602
4213,2018-12-16,4,1 HOUR,42602
4214,2018-12-16,4,1 HOUR,42602
4215,2018-12-17,5,1 HOUR,42602
4216,2018-12-17,5,1 HOUR,42602
4217,2018-12-18,8,1 HOUR,42602
4218,2018-12-18,8,1 HOUR,42602
4219,2018-12-19,2,1 HOUR,42602
4220,2018-12-19,2,1 HOUR,42602
4221,2018-12-20,7,1 HOUR,42602
4222,2018-12-20,7,1 HOUR,42602
4223,2018-12-21,7,1 HOUR,42602
4224,2018-12-21,7,1 HOUR,42602
4225,2018-12-22,3,1 HOUR,42602
4226,2018-12-22,3,1 HOUR,42602
4227,2018-12-23,1,1 HOUR,42602
4228,2018-12-23,1,1 HOUR,42602
4229,2018-12-24,2,1 HOUR,42602
4230,2018-12-24,2,1 HOUR,42602
4231,2018-12-25,0,1 HOUR,42602
4232,2018-12-25,0,1 HOUR,42602
4233,2018-12-26,2,1 HOUR,42602
4234,2018-12-26,2,1 HOUR,42602
4235,2018-12-27,1,1 HOUR,42602
4236,2018-12-27,1,1 HOUR,42602
4237,2018-12-28,8,1 HOUR,42602
4238,2018-12-28,8,1 HOUR,42602
4239,2018-12-29,3,1 HOUR,42602
4240,2018-12-29,3,1 HOUR,42602
4241,2018-12-30,2,1 HOUR,42602
4242,2018-12-30,2,1 HOUR,42602
4243,2018-12-31,4,1 HOUR,42602
4244,2018-12-31,4,1 HOUR,42602
4245,2018-01-01,28,8-HR RUN AVG BEGIN HOUR,44201
4246,2018-01-01,28,8-HR RUN AVG BEGIN HOUR,44201
4247,2018-01-01,28,8-HR RUN AVG BEGIN HOUR,44201
4248,2018-01-02,31,8-HR RUN AVG BEGIN HOUR,44201
4249,2018-01-02,31,8-HR RUN AVG BEGIN HOUR,44201
4250,2018-01-02,31,8-HR RUN AVG BEGIN HOUR,44201
4251,2018-01-03,27,8-HR RUN AVG BEGIN HOUR,44201
4252,2018-01-03,27,8-HR RUN AVG BEGIN HOUR,44201
4253,2018-01-03,26,8-HR RUN AVG BEGIN HOUR,44201
4254,2018-01-04,28,8-HR RUN AVG BEGIN HOUR,44201
4255,2018-01-04,28,8-HR RUN AVG BEGIN HOUR,44201
4256,2018-01-04,28,8-HR RUN AVG BEGIN HOUR,44201
4257,2018-01-05,28,8-HR RUN AVG BEGIN HOUR,44201
4258,2018-01-05,28,8-HR RUN AVG BEGIN HOUR,44201
4259,2018-01-05,26,8-HR RUN AVG BEGIN HOUR,44201
4260,2018-01-06,29,8-HR RUN AVG BEGIN HOUR,44201
4261,2018-01-06,29,8-HR RUN AVG BEGIN HOUR,44201
4262,2018-01-06,29,8-HR RUN AVG BEGIN HOUR,44201
4263,2018-01-07,27,8-HR RUN AVG BEGIN HOUR,44201
4264,2018-01-07,27,8-HR RUN AVG BEGIN HOUR,44201
4265,2018-01-07,27,8-HR RUN AVG BEGIN HOUR,44201
4266,2018-01-08,23,8-HR RUN AVG BEGIN HOUR,44201
4267,2018-01-08,23,8-HR RUN AVG BEGIN HOUR,44201
4268,2018-01-08,23,8-HR RUN AVG BEGIN HOUR,44201
4269,2018-01-09,16,8-HR RUN AVG BEGIN HOUR,44201
4270,2018-01-09,16,8-HR RUN AVG BEGIN HOUR,44201
4271,2018-01-09,16,8-HR RUN AVG BEGIN HOUR,44201
4272,2018-01-10,26,8-HR RUN AVG BEGIN HOUR,44201
4273,2018-01-10,26,8-HR RUN AVG BEGIN HOUR,44201
4274,2018-01-10,26,8-HR RUN AVG BEGIN HOUR,44201
4275,2018-01-11,31,8-HR RUN AVG BEGIN HOUR,44201
4276,2018-01-11,31,8-HR RUN AVG BEGIN HOUR,44201
4277,2018-01-11,31,8-HR RUN AVG BEGIN HOUR,44201
4278,2018-01-12,30,8-HR RUN AVG BEGIN HOUR,44201
4279,2018-01-12,30,8-HR RUN AVG BEGIN HOUR,44201
4280,2018-01-12,28,8-HR RUN AVG BEGIN HOUR,44201
4281,2018-01-13,28,8-HR RUN AVG BEGIN HOUR,44201
4282,2018-01-13,28,8-HR RUN AVG BEGIN HOUR,44201
4283,2018-01-13,28,8-HR RUN AVG BEGIN HOUR,44201
4284,2018-01-15,30,8-HR RUN AVG BEGIN HOUR,44201
4285,2018-01-15,30,8-HR RUN AVG BEGIN HOUR,44201
4286,2018-01-15,21,8-HR RUN AVG BEGIN HOUR,44201
4287,2018-01-16,32,8-HR RUN AVG BEGIN HOUR,44201
4288,2018-01-16,32,8-HR RUN AVG BEGIN HOUR,44201
4289,2018-01-16,32,8-HR RUN AVG BEGIN HOUR,44201
4290,2018-01-17,36,8-HR RUN AVG BEGIN HOUR,44201
4291,2018-01-17,36,8-HR RUN AVG BEGIN HOUR,44201
4292,2018-01-17,36,8-HR RUN AVG BEGIN HOUR,44201
4293,2018-01-18,33,8-HR RUN AVG BEGIN HOUR,44201
4294,2018-01-18,33,8-HR RUN AVG BEGIN HOUR,44201
4295,2018-01-18,33,8-HR RUN AVG BEGIN HOUR,44201
4296,2018-01-19,31,8-HR RUN AVG BEGIN HOUR,44201
4297,2018-01-19,31,8-HR RUN AVG BEGIN HOUR,44201
4298,2018-01-19,31,8-HR RUN AVG BEGIN HOUR,44201
4299,2018-01-20,31,8-HR RUN AVG BEGIN HOUR,44201
4300,2018-01-20,31,8-HR RUN AVG BEGIN HOUR,44201
4301,2018-01-20,31,8-HR RUN AVG BEGIN HOUR,44201
4302,2018-01-21,26,8-HR RUN AVG BEGIN HOUR,44201
4303,2018-01-21,26,8-HR RUN AVG BEGIN HOUR,44201
4304,2018-01-21,26,8-HR RUN AVG BEGIN HOUR,44201
4305,2018-01-22,22,8-HR RUN AVG BEGIN HOUR,44201
4306,2018-01-22,22,8-HR RUN AVG BEGIN HOUR,44201
4307,2018-01-22,22,8-HR RUN AVG BEGIN HOUR,44201
4308,2018-01-23,22,8-HR RUN AVG BEGIN HOUR,44201
4309,2018-01-23,22,8-HR RUN AVG BEGIN HOUR,44201
4310,2018-01-23,22,8-HR RUN AVG BEGIN HOUR,44201
4311,2018-01-24,25,8-HR RUN AVG BEGIN HOUR,44201
4312,2018-01-24,25,8-HR RUN AVG BEGIN HOUR,44201
4313,2018-01-24,25,8-HR RUN AVG BEGIN HOUR,44201
4314,2018-01-25,27,8-HR RUN AVG BEGIN HOUR,44201
4315,2018-01-25,27,8-HR RUN AVG BEGIN HOUR,44201
4316,2018-01-25,27,8-HR RUN AVG BEGIN HOUR,44201
4317,2018-01-26,20,8-HR RUN AVG BEGIN HOUR,44201
4318,2018-01-26,20,8-HR RUN AVG BEGIN HOUR,44201
4319,2018-01-26,20,8-HR RUN AVG BEGIN HOUR,44201
4320,2018-01-27,27,8-HR RUN AVG BEGIN HOUR,44201
4321,2018-01-27,27,8-HR RUN AVG BEGIN HOUR,44201
4322,2018-01-27,27,8-HR RUN AVG BEGIN HOUR,44201
4323,2018-01-28,29,8-HR RUN AVG BEGIN HOUR,44201
4324,2018-01-28,29,8-HR RUN AVG BEGIN HOUR,44201
4325,2018-01-28,29,8-HR RUN AVG BEGIN HOUR,44201
4326,2018-01-29,26,8-HR RUN AVG BEGIN HOUR,44201
4327,2018-01-29,26,8-HR RUN AVG BEGIN HOUR,44201
4328,2018-01-29,24,8-HR RUN AVG BEGIN HOUR,44201
4329,2018-01-30,30,8-HR RUN AVG BEGIN HOUR,44201
4330,2018-01-30,30,8-HR RUN AVG BEGIN HOUR,44201
4331,2018-01-30,30,8-HR RUN AVG BEGIN HOUR,44201
4332,2018-01-31,30,8-HR RUN AVG BEGIN HOUR,44201
4333,2018-01-31,30,8-HR RUN AVG BEGIN HOUR,44201
4334,2018-01-31,30,8-HR RUN AVG BEGIN HOUR,44201
4335,2018-02-01,31,8-HR RUN AVG BEGIN HOUR,44201
4336,2018-02-01,31,8-HR RUN AVG BEGIN HOUR,44201
4337,2018-02-01,31,8-HR RUN AVG BEGIN HOUR,44201
4338,2018-02-02,27,8-HR RUN AVG BEGIN HOUR,44201
4339,2018-02-02,27,8-HR RUN AVG BEGIN HOUR,44201
4340,2018-02-02,27,8-HR RUN AVG BEGIN HOUR,44201
4341,2018-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
4342,2018-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
4343,2018-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
4344,2018-02-04,35,8-HR RUN AVG BEGIN HOUR,44201
4345,2018-02-04,35,8-HR RUN AVG BEGIN HOUR,44201
4346,2018-02-04,35,8-HR RUN AVG BEGIN HOUR,44201
4347,2018-02-05,33,8-HR RUN AVG BEGIN HOUR,44201
4348,2018-02-05,33,8-HR RUN AVG BEGIN HOUR,44201
4349,2018-02-05,33,8-HR RUN AVG BEGIN HOUR,44201
4350,2018-02-06,32,8-HR RUN AVG BEGIN HOUR,44201
4351,2018-02-06,32,8-HR RUN AVG BEGIN HOUR,44201
4352,2018-02-06,32,8-HR RUN AVG BEGIN HOUR,44201
4353,2018-02-07,31,8-HR RUN AVG BEGIN HOUR,44201
4354,2018-02-07,31,8-HR RUN AVG BEGIN HOUR,44201
4355,2018-02-07,31,8-HR RUN AVG BEGIN HOUR,44201
4356,2018-02-08,34,8-HR RUN AVG BEGIN HOUR,44201
4357,2018-02-08,34,8-HR RUN AVG BEGIN HOUR,44201
4358,2018-02-08,34,8-HR RUN AVG BEGIN HOUR,44201
4359,2018-02-09,31,8-HR RUN AVG BEGIN HOUR,44201
4360,2018-02-09,31,8-HR RUN AVG BEGIN HOUR,44201
4361,2018-02-09,31,8-HR RUN AVG BEGIN HOUR,44201
4362,2018-02-10,38,8-HR RUN AVG BEGIN HOUR,44201
4363,2018-02-10,38,8-HR RUN AVG BEGIN HOUR,44201
4364,2018-02-10,38,8-HR RUN AVG BEGIN HOUR,44201
4365,2018-02-11,34,8-HR RUN AVG BEGIN HOUR,44201
4366,2018-02-11,34,8-HR RUN AVG BEGIN HOUR,44201
4367,2018-02-11,34,8-HR RUN AVG BEGIN HOUR,44201
4368,2018-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
4369,2018-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
4370,2018-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
4371,2018-02-13,42,8-HR RUN AVG BEGIN HOUR,44201
4372,2018-02-13,42,8-HR RUN AVG BEGIN HOUR,44201
4373,2018-02-13,42,8-HR RUN AVG BEGIN HOUR,44201
4374,2018-02-14,40,8-HR RUN AVG BEGIN HOUR,44201
4375,2018-02-14,40,8-HR RUN AVG BEGIN HOUR,44201
4376,2018-02-14,39,8-HR RUN AVG BEGIN HOUR,44201
4377,2018-02-15,34,8-HR RUN AVG BEGIN HOUR,44201
4378,2018-02-15,34,8-HR RUN AVG BEGIN HOUR,44201
